,TIME,HHWS_TEMP,HHWR_TEMP,HHWFLOW,CHWS_TEMP,CHWR_TEMP,CHWFLOW,HHWMBH
6646,2019-03-30 02:00:00,190.58,144.28,66.41,45.07,49.43,554.17,1537.39
6647,2019-03-30 01:00:00,189.47,141.43,70.47,44.97,49.74,600.78,1692.69
6648,2019-03-30 00:00:00,189.59,136.73,78.26,45.36,51.24,730.92,2068.41
6649,2019-03-29 23:00:00,189.59,137.67,84.81,45.52,52.42,822.87,2201.67
6650,2019-03-29 22:00:00,189.5,138.9,79.96,45.12,52.38,827.94,2022.99
6651,2019-03-29 21:00:00,189.39,137.95,79.4,45.07,52.75,931.15,2042.17
6652,2019-03-29 20:00:00,188.21,140.65,77.73,45.07,52.75,982.44,1848.42
6653,2019-03-29 19:00:00,189.01,143.95,67.47,45.07,53.19,"1,102.45",1520.1
6654,2019-03-29 18:00:00,191.06,144.58,66.52,45.07,53.26,"1,137.61",1545.92
6655,2019-03-29 17:00:00,189.53,146.89,70.0,45.07,53.26,"1,156.75",1492.4
6656,2019-03-29 16:00:00,189.64,138.52,69.87,45.04,53.29,"1,174.98",1785.88
6657,2019-03-29 15:00:00,189.92,133.6,70.16,44.98,53.37,"1,210.84",1975.71
6658,2019-03-29 14:00:00,188.05,132.31,76.8,44.98,53.37,"1,181.01",2140.42
6659,2019-03-29 13:00:00,172.9,134.41,80.28,45.71,53.32,"1,193.71",1544.99
6660,2019-03-29 12:00:00,171.67,132.3,87.77,44.2,52.36,"1,004.34",1727.75
6661,2019-03-29 11:00:00,175.39,135.01,103.23,43.88,52.5,864.05,2084.21
6662,2019-03-29 10:00:00,176.68,133.61,124.72,44.86,51.58,700.09,2685.85
6663,2019-03-29 09:00:00,175.23,131.98,130.74,44.47,50.55,571.44,2827.25
6664,2019-03-29 08:00:00,174.83,129.44,135.27,44.33,50.04,488.09,3069.95
6665,2019-03-29 07:00:00,166.73,125.68,125.65,44.18,49.87,452.13,2578.97
6666,2019-03-29 06:00:00,167.64,126.23,107.98,44.26,50.04,442.77,2235.73
6667,2019-03-29 05:00:00,171.96,128.94,87.98,44.02,49.68,423.04,1892.45
6668,2019-03-29 04:00:00,173.36,129.76,75.51,43.85,50.2,439.41,1646.12
6669,2019-03-29 03:00:00,174.03,129.57,71.38,44.08,50.43,465.94,1586.78
6670,2019-03-29 02:00:00,174.4,130.36,68.15,43.91,50.43,496.78,1500.66
6671,2019-03-29 01:00:00,171.25,126.42,72.71,43.95,50.67,557.41,1629.79
6672,2019-03-29 00:00:00,172.0,127.89,82.09,43.99,51.21,676.24,1810.49
6673,2019-03-28 23:00:00,171.06,131.88,93.16,44.35,51.44,718.19,1825.0
6674,2019-03-28 22:00:00,171.43,132.02,96.95,44.28,51.44,757.53,1910.4
6675,2019-03-28 21:00:00,171.51,132.22,87.44,44.13,51.39,771.23,1717.76
6676,2019-03-28 20:00:00,173.03,131.37,86.13,44.09,51.65,861.57,1794.09
6677,2019-03-28 19:00:00,173.73,135.21,79.04,44.29,52.29,971.26,1522.31
6678,2019-03-28 18:00:00,173.59,134.66,82.9,44.29,52.39,"1,003.77",1613.65
6679,2019-03-28 17:00:00,175.37,136.07,73.53,44.29,52.65,"1,032.03",1444.86
6680,2019-03-28 16:00:00,174.85,137.0,80.8,44.29,52.44,"1,029.29",1529.14
6681,2019-03-28 15:00:00,174.54,136.89,72.3,43.89,52.48,"1,014.77",1361.05
6682,2019-03-28 14:00:00,174.47,129.84,66.25,44.31,52.85,"1,038.31",1478.37
6683,2019-03-28 13:00:00,192.95,134.11,83.69,44.31,52.68,"1,030.69",2462.16
6684,2019-03-28 12:00:00,163.2,138.9,151.12,44.4,53.07,"1,115.21",1836.11
6685,2019-03-28 11:00:00,189.88,143.84,98.58,44.33,52.05,891.17,2269.31
6686,2019-03-28 10:00:00,188.89,141.46,104.56,44.14,51.57,809.97,2479.64
6687,2019-03-28 09:00:00,187.65,140.98,117.29,44.08,51.55,710.62,2736.96
6688,2019-03-28 08:00:00,187.43,140.78,118.51,45.38,50.51,581.79,2764.25
6689,2019-03-28 07:00:00,188.02,139.21,113.22,43.72,50.22,536.01,2763.13
6690,2019-03-28 06:00:00,187.95,138.84,98.78,43.72,50.91,532.19,2425.54
6691,2019-03-28 05:00:00,190.12,141.73,87.5,44.01,50.76,533.92,2117.06
6692,2019-03-28 04:00:00,190.19,141.18,76.09,43.66,50.56,484.99,1864.59
6693,2019-03-28 03:00:00,189.74,144.44,70.2,43.68,51.03,510.37,1590.03
6694,2019-03-28 02:00:00,190.86,139.4,64.74,43.82,51.04,547.38,1665.76
6695,2019-03-28 01:00:00,188.97,136.71,67.87,43.75,51.09,647.77,1773.44
6696,2019-03-28 00:00:00,189.54,135.44,73.96,43.75,51.75,793.11,2000.62
6697,2019-03-27 23:00:00,190.15,141.01,81.61,43.75,52.05,873.17,2005.16
6698,2019-03-27 22:00:00,189.47,143.74,94.6,43.75,52.05,920.32,2163.03
6699,2019-03-27 21:00:00,189.37,140.22,79.88,43.75,52.05,959.28,1963.05
6700,2019-03-27 20:00:00,190.3,141.74,82.23,43.49,52.38,992.17,1996.54
6701,2019-03-27 19:00:00,191.51,143.9,74.87,43.79,52.56,"1,089.30",1782.28
6702,2019-03-27 18:00:00,189.71,145.72,67.06,43.86,52.56,"1,167.27",1474.98
6703,2019-03-27 17:00:00,191.08,142.5,78.44,43.88,52.72,"1,180.34",1905.31
6704,2019-03-27 16:00:00,189.9,146.93,65.21,43.88,53.06,"1,173.06",1401.04
6705,2019-03-27 15:00:00,190.72,145.47,77.66,43.88,53.06,"1,180.52",1757.06
6706,2019-03-27 14:00:00,190.12,141.1,71.19,43.88,52.94,"1,167.33",1744.87
6707,2019-03-27 13:00:00,189.87,141.59,72.75,43.96,52.76,"1,084.75",1756.18
6708,2019-03-27 12:00:00,189.96,140.18,79.7,43.75,52.29,982.51,1983.73
6709,2019-03-27 11:00:00,189.76,141.81,94.75,43.8,51.61,849.71,2271.63
6710,2019-03-27 10:00:00,188.59,139.74,104.91,43.95,50.83,717.81,2562.43
6711,2019-03-27 09:00:00,187.12,139.94,114.91,43.93,50.7,666.15,2710.73
6712,2019-03-27 08:00:00,189.27,140.05,109.15,43.93,50.54,606.8,2686.18
6713,2019-03-27 07:00:00,187.49,133.19,101.03,43.93,50.49,575.27,2742.96
6714,2019-03-27 06:00:00,189.26,133.9,87.99,44.03,50.59,556.58,2435.56
6715,2019-03-27 05:00:00,189.49,133.02,67.37,43.95,50.09,529.24,1902.19
6716,2019-03-27 04:00:00,190.85,133.76,66.22,43.47,50.12,473.46,1890.25
6717,2019-03-27 03:00:00,182.22,136.86,66.64,43.49,50.83,488.92,1511.4
6718,2019-03-27 02:00:00,180.53,139.52,61.7,44.06,50.87,512.41,1265.16
6719,2019-03-27 01:00:00,188.95,135.16,62.26,44.55,50.77,594.64,1674.48
6720,2019-03-27 00:00:00,189.52,134.69,82.32,43.79,51.16,708.46,2256.8
6721,2019-03-26 23:00:00,189.65,141.5,91.08,43.63,51.15,779.97,2192.75
6722,2019-03-26 22:00:00,189.18,142.82,91.92,43.63,51.15,801.9,2130.71
6723,2019-03-26 21:00:00,189.95,142.0,83.11,43.63,51.55,836.48,1992.56
6724,2019-03-26 20:00:00,190.05,141.93,82.79,43.63,51.55,944.85,1991.93
6725,2019-03-26 19:00:00,190.08,141.34,64.07,43.33,52.13,"1,064.80",1561.39
6726,2019-03-26 18:00:00,191.17,141.0,68.1,43.63,52.56,"1,116.64",1708.29
6727,2019-03-26 17:00:00,190.65,139.99,68.15,43.63,52.73,"1,187.16",1726.24
6728,2019-03-26 16:00:00,182.97,140.33,62.52,43.63,53.06,"1,227.22",1332.93
6729,2019-03-26 15:00:00,189.95,138.7,62.95,43.65,53.0,"1,215.31",1613.09
6730,2019-03-26 14:00:00,191.41,139.85,65.28,43.68,52.92,"1,174.00",1682.92
6731,2019-03-26 13:00:00,189.6,141.58,69.29,43.79,52.71,"1,078.97",1663.65
6732,2019-03-26 12:00:00,190.14,139.59,85.02,43.68,52.21,948.48,2148.88
6733,2019-03-26 11:00:00,189.43,140.12,95.6,43.68,51.91,835.05,2357.02
6734,2019-03-26 10:00:00,186.04,140.56,107.39,44.17,50.9,681.81,2442.05
6735,2019-03-26 09:00:00,190.24,139.78,123.88,44.1,50.06,537.77,3125.49
6736,2019-03-26 08:00:00,190.68,138.55,132.7,43.77,49.89,481.42,3458.83
6737,2019-03-26 07:00:00,184.38,137.83,129.7,43.77,49.89,466.34,3018.77
6738,2019-03-26 06:00:00,187.16,138.09,111.73,43.83,50.05,465.28,2741.3
6739,2019-03-26 05:00:00,189.15,140.54,90.02,43.95,49.86,485.23,2187.94
6740,2019-03-26 04:00:00,190.06,144.22,82.62,43.61,49.89,457.75,1893.65
6741,2019-03-26 03:00:00,189.91,144.08,75.1,43.61,50.23,477.77,1720.92
6742,2019-03-26 02:00:00,190.01,143.68,69.97,43.52,50.42,516.3,1620.86
6743,2019-03-26 01:00:00,189.47,138.79,78.48,43.76,50.56,555.75,1988.68
6744,2019-03-26 00:00:00,189.39,136.45,78.67,43.65,51.1,672.26,2082.39
6745,2019-03-25 23:00:00,190.45,139.16,80.4,43.65,51.24,727.68,2061.86
6746,2019-03-25 22:00:00,189.04,140.52,98.34,43.65,51.24,768.54,2385.73
6747,2019-03-25 21:00:00,189.99,137.26,74.98,43.51,51.24,806.14,1976.85
6748,2019-03-25 20:00:00,190.13,141.65,69.86,43.28,51.75,919.93,1693.41
6749,2019-03-25 19:00:00,189.93,143.52,69.5,43.68,52.25,"1,040.76",1612.75
6750,2019-03-25 18:00:00,190.41,141.38,67.67,43.72,52.62,"1,097.07",1658.93
6751,2019-03-25 17:00:00,190.21,142.2,69.61,43.72,52.59,"1,121.60",1670.99
6752,2019-03-25 16:00:00,186.51,139.48,69.81,43.72,52.63,"1,151.03",1641.58
6753,2019-03-25 15:00:00,183.44,136.26,51.86,43.72,52.99,"1,246.79",1223.38
6754,2019-03-25 14:00:00,191.09,141.81,63.28,43.72,53.26,"1,231.81",1559.22
6755,2019-03-25 13:00:00,189.68,142.27,67.25,43.81,53.17,"1,213.28",1594.16
6756,2019-03-25 12:00:00,190.12,140.27,76.77,43.72,52.87,"1,065.32",1913.49
6757,2019-03-25 11:00:00,189.17,143.42,104.44,44.37,52.64,942.75,2389.06
6758,2019-03-25 10:00:00,186.32,140.38,108.92,43.92,51.44,757.97,2501.89
6759,2019-03-25 09:00:00,190.26,141.45,118.42,43.75,51.42,604.81,2890.04
6760,2019-03-25 08:00:00,189.73,140.61,141.84,45.07,50.47,483.35,3483.59
6761,2019-03-25 07:00:00,186.13,136.07,132.07,44.24,50.16,467.9,3305.71
6762,2019-03-25 06:00:00,187.5,138.44,112.21,44.42,50.58,467.27,2752.51
6763,2019-03-25 05:00:00,188.91,138.97,85.89,44.34,50.62,464.1,2144.67
6764,2019-03-25 04:00:00,189.91,139.74,79.02,44.46,51.05,450.21,1982.22
6765,2019-03-25 03:00:00,191.24,141.5,74.52,45.36,51.22,478.6,1853.31
6766,2019-03-25 02:00:00,189.86,141.94,68.98,45.04,50.88,507.5,1652.76
6767,2019-03-25 01:00:00,190.03,137.69,73.48,44.54,51.02,582.7,1922.97
6768,2019-03-25 00:00:00,189.73,136.37,81.72,44.38,51.37,668.76,2180.29
6769,2019-03-24 23:00:00,190.14,137.79,83.38,44.38,51.58,735.43,2182.47
6770,2019-03-24 22:00:00,188.93,135.68,86.88,44.38,51.58,773.44,2313.18
6771,2019-03-24 21:00:00,189.13,138.25,83.31,44.38,51.58,804,2119.41
6772,2019-03-24 20:00:00,189.81,138.2,80.19,44.01,51.85,872.39,2069.3
6773,2019-03-24 19:00:00,191.05,142.95,77.28,44.17,52.58,985.84,1858.58
6774,2019-03-24 18:00:00,190.23,140.65,68.86,44.44,53.05,"1,119.94",1707.04
6775,2019-03-24 17:00:00,192.09,140.24,62.04,44.59,53.07,"1,187.86",1608.39
6776,2019-03-24 16:00:00,189.55,140.65,68.27,44.6,53.37,"1,200.84",1669.2
6777,2019-03-24 15:00:00,190.35,139.27,70.28,44.67,53.27,"1,163.88",1794.95
6778,2019-03-24 14:00:00,190.19,140.4,72.0,44.53,53.0,"1,086.65",1792.44
6779,2019-03-24 13:00:00,189.75,141.28,81.74,44.38,52.53,"1,014.57",1980.97
6780,2019-03-24 12:00:00,189.45,139.91,98.29,44.42,52.3,923.58,2434.64
6781,2019-03-24 11:00:00,187.94,139.51,104.84,44.46,51.85,813.56,2538.7
6782,2019-03-24 10:00:00,188.85,141.87,107.56,44.62,51.4,716.5,2526.58
6783,2019-03-24 09:00:00,187.8,140.89,117.24,44.78,50.56,558.9,2749.86
6784,2019-03-24 08:00:00,188.47,134.05,102.92,44.49,50.21,481.9,2800.45
6785,2019-03-24 07:00:00,188.67,135.45,98.66,44.48,50.44,527.58,2625.34
6786,2019-03-24 06:00:00,187.99,137.57,103.04,44.57,50.82,545.34,2597.64
6787,2019-03-24 05:00:00,189.32,139.21,84.14,44.58,50.37,506.16,2108.13
6788,2019-03-24 04:00:00,189.85,140.78,81.29,44.35,50.4,450.49,1994.45
6789,2019-03-24 03:00:00,190.54,138.93,78.46,44.31,50.77,488.7,2024.66
6790,2019-03-24 02:00:00,189.23,139.67,76.25,44.16,50.77,510.56,1889.48
6791,2019-03-24 01:00:00,190.22,138.62,72.58,44.36,50.79,552.04,1872.56
6792,2019-03-24 00:00:00,190.04,137.23,83.98,44.33,51.28,679.6,2217.49
6793,2019-03-23 23:00:00,189.1,135.19,88.28,44.49,51.47,743.62,2379.59
6794,2019-03-23 22:00:00,189.21,136.41,90.47,44.33,51.55,766.33,2388.41
6795,2019-03-23 21:00:00,190.01,138.05,85.85,44.33,51.55,809.93,2230.38
6796,2019-03-23 20:00:00,189.13,141.0,95.28,44.33,51.55,840.95,2292.91
6797,2019-03-23 19:00:00,189.46,140.4,91.72,44.33,52.04,912.32,2249.89
6798,2019-03-23 18:00:00,189.47,139.9,72.96,44.33,52.05,979.55,1808.31
6799,2019-03-23 17:00:00,190.78,138.54,70.35,44.17,52.32,"1,012.26",1837.54
6800,2019-03-23 16:00:00,190.71,140.57,67.79,44.63,52.56,"1,089.58",1699.5
6801,2019-03-23 15:00:00,190.4,139.68,67.62,44.36,52.67,"1,095.67",1714.84
6802,2019-03-23 14:00:00,188.94,141.84,77.99,44.38,52.44,987.19,1836.66
6803,2019-03-23 13:00:00,190.7,142.18,88.17,44.4,52.12,897.39,2139.0
6804,2019-03-23 12:00:00,188.14,138.04,105.25,43.98,52.05,847.15,2636.51
6805,2019-03-23 11:00:00,188.89,140.23,106.6,44.69,51.62,833.8,2593.58
6806,2019-03-23 10:00:00,188.07,141.51,108.18,44.56,50.65,662.07,2518.43
6807,2019-03-23 09:00:00,187.34,141.21,122.9,44.52,50.54,571.16,2834.69
6808,2019-03-23 08:00:00,189.13,133.49,98.96,44.55,50.35,523.07,2753.07
6809,2019-03-23 07:00:00,188.47,135.25,97.83,44.41,50.54,519.7,2603.26
6810,2019-03-23 06:00:00,188.85,138.18,95.89,44.3,50.85,537.12,2429.37
6811,2019-03-23 05:00:00,189.1,140.73,88.64,44.86,50.55,513.11,2143.76
6812,2019-03-23 04:00:00,189.74,141.63,81.55,44.37,50.54,471.7,1961.69
6813,2019-03-23 03:00:00,189.62,141.71,84.98,44.61,50.54,479.17,2035.7
6814,2019-03-23 02:00:00,190.12,141.15,82.28,44.52,50.54,481.43,2014.63
6815,2019-03-23 01:00:00,189.9,135.91,87.31,44.11,50.72,535.05,2356.93
6816,2019-03-23 00:00:00,188.95,136.37,97.25,44.32,51.04,622.6,2556.7
6817,2019-03-22 23:00:00,189.16,137.15,98.69,44.42,51.2,665.66,2566.43
6818,2019-03-22 22:00:00,189.06,136.54,98.48,44.29,51.55,704.55,2586.08
6819,2019-03-22 21:00:00,188.62,139.76,103.12,44.45,51.55,722.37,2519.22
6820,2019-03-22 20:00:00,188.28,140.88,105.6,44.28,51.68,749.06,2502.72
6821,2019-03-22 19:00:00,188.83,141.95,92.69,44.29,52.08,834.08,2172.65
6822,2019-03-22 18:00:00,190.91,140.78,76.15,44.29,52.38,947.14,1908.7
6823,2019-03-22 17:00:00,190.51,144.24,75.27,44.29,52.38,977.5,1741.37
6824,2019-03-22 16:00:00,189.5,145.29,77.64,44.29,52.38,"1,004.73",1716.23
6825,2019-03-22 15:00:00,190.64,139.12,74.1,44.29,52.38,999.71,1908.82
6826,2019-03-22 14:00:00,189.96,142.99,75.78,44.17,52.38,990.25,1779.69
6827,2019-03-22 13:00:00,189.64,141.76,97.21,44.52,52.22,938.76,2327.21
6828,2019-03-22 12:00:00,187.02,141.05,105.39,44.33,51.87,824.41,2422.39
6829,2019-03-22 11:00:00,189.62,142.71,118.23,44.47,51.37,710.49,2773.08
6830,2019-03-22 10:00:00,190.27,142.77,138.0,44.87,50.57,604.22,3277.5
6831,2019-03-22 09:00:00,190.15,139.8,144.22,44.42,49.99,479.71,3630.74
6832,2019-03-22 08:00:00,190.09,139.34,162.22,44.28,49.6,445.63,4116.33
6833,2019-03-22 07:00:00,189.35,133.5,148.31,44.46,49.7,435.73,4141.56
6834,2019-03-22 06:00:00,185.7,135.17,138.25,44.39,49.42,405.01,3492.89
6835,2019-03-22 05:00:00,187.52,136.35,111.73,44.34,49.29,417.42,2858.61
6836,2019-03-22 04:00:00,188.88,136.22,96.48,44.37,49.16,395.46,2540.32
6837,2019-03-22 03:00:00,189.17,137.64,90.18,44.61,49.77,412.12,2323.49
6838,2019-03-22 02:00:00,189.66,138.45,80.1,44.17,49.8,442.75,2050.96
6839,2019-03-22 01:00:00,189.94,133.01,86.05,44.3,50.12,477.1,2449.41
6840,2019-03-22 00:00:00,189.33,134.0,90.22,44.17,50.86,547.8,2495.94
6841,2019-03-21 23:00:00,189.43,141.14,97.41,44.35,50.86,589.43,2351.96
6842,2019-03-21 22:00:00,187.96,138.67,106.7,44.44,50.86,626.78,2629.62
6843,2019-03-21 21:00:00,189.0,139.94,100.53,44.44,51.29,646.2,2466.0
6844,2019-03-21 20:00:00,188.98,141.67,100.13,44.44,51.37,685.17,2368.58
6845,2019-03-21 19:00:00,189.0,145.16,104.64,44.44,51.48,762.26,2293.71
6846,2019-03-21 18:00:00,189.84,146.92,91.24,44.44,51.87,869.71,1958.01
6847,2019-03-21 17:00:00,188.98,143.49,90.46,44.43,51.88,901.04,2057.51
6848,2019-03-21 16:00:00,189.42,146.82,103.15,44.4,51.74,898.69,2197.09
6849,2019-03-21 15:00:00,188.72,144.42,103.74,44.31,51.69,835.94,2297.84
6850,2019-03-21 14:00:00,189.9,143.51,94.37,44.46,51.49,861.43,2188.91
6851,2019-03-21 13:00:00,187.9,141.7,117.27,44.46,51.16,728.83,2708.94
6852,2019-03-21 12:00:00,187.83,139.07,112.41,44.46,50.97,725.68,2740.56
6853,2019-03-21 11:00:00,186.36,137.6,103.15,44.46,50.97,686.06,2514.8
6854,2019-03-21 10:00:00,188.98,140.56,113.73,44.22,50.97,605.77,2753.4
6855,2019-03-21 09:00:00,189.35,141.03,131.86,44.74,50.3,553.97,3185.74
6856,2019-03-21 08:00:00,189.28,139.19,142.12,46.09,50.12,511.08,3559.4
6857,2019-03-21 07:00:00,184.21,134.08,124.73,43.95,49.95,483.94,3126.36
6858,2019-03-21 06:00:00,187.88,134.88,103.26,44.25,50.15,480.6,2736.39
6859,2019-03-21 05:00:00,189.32,138.41,81.69,44.22,49.52,479.81,2079.42
6860,2019-03-21 04:00:00,189.99,138.22,76.85,43.92,49.86,451.61,1989.26
6861,2019-03-21 03:00:00,190.06,137.84,77.22,43.9,50.17,477.35,2016.21
6862,2019-03-21 02:00:00,190.24,137.21,66.11,43.8,50.51,512.67,1752.91
6863,2019-03-21 01:00:00,189.23,131.94,71.01,44.58,50.8,551.25,2034.08
6864,2019-03-21 00:00:00,189.39,133.36,79.72,44.8,50.95,663.09,2233.36
6865,2019-03-20 23:00:00,190.19,139.22,79.98,44.35,51.46,737.74,2038.29
6866,2019-03-20 22:00:00,188.71,140.36,98.8,44.3,51.33,763.07,2388.49
6867,2019-03-20 21:00:00,189.67,138.92,87.57,44.29,51.31,799.77,2222.09
6868,2019-03-20 20:00:00,189.34,140.07,85.38,44.29,51.36,862.9,2103.34
6869,2019-03-20 19:00:00,190.42,139.84,67.77,44.23,51.82,974.71,1713.9
6870,2019-03-20 18:00:00,190.62,141.85,65.2,44.28,52.21,"1,052.35",1589.9
6871,2019-03-20 17:00:00,189.78,141.48,67.13,44.28,52.32,"1,091.75",1621.19
6872,2019-03-20 16:00:00,191.27,141.73,68.98,44.28,52.21,"1,074.92",1708.63
6873,2019-03-20 15:00:00,189.72,140.64,69.92,44.28,51.82,966.66,1715.84
6874,2019-03-20 14:00:00,189.34,138.32,86.08,44.28,52.3,924.19,2195.9
6875,2019-03-20 13:00:00,189.51,136.92,66.35,44.2,52.28,997.8,1744.67
6876,2019-03-20 12:00:00,189.52,140.22,77.79,43.84,51.98,931.05,1917.52
6877,2019-03-20 11:00:00,190.0,142.25,88.86,44.4,51.75,926.41,2121.53
6878,2019-03-20 10:00:00,189.37,139.83,94.89,44.4,51.48,845.73,2350.43
6879,2019-03-20 09:00:00,189.58,137.27,95.18,44.4,51.18,777.16,2489.43
6880,2019-03-20 08:00:00,189.12,137.98,104.27,44.4,50.97,737.9,2666.18
6881,2019-03-20 07:00:00,187.11,129.81,98.19,44.4,50.91,704.6,2813.14
6882,2019-03-20 06:00:00,186.69,129.18,79.16,44.4,50.97,689.31,2276.25
6883,2019-03-20 05:00:00,180.37,130.93,58.44,44.26,50.92,652.43,1444.64
6884,2019-03-20 04:00:00,181.85,131.88,54.44,44.15,50.61,591.55,1360.18
6885,2019-03-20 03:00:00,182.2,136.24,56.32,44.04,50.97,607.12,1294.23
6886,2019-03-20 02:00:00,182.17,134.56,52.9,43.97,50.77,627.55,1259.28
6887,2019-03-20 01:00:00,185.97,129.9,53.2,44.14,50.81,698.94,1491.46
6888,2019-03-20 00:00:00,190.14,133.02,65.9,44.04,51.48,813.11,1882.1
6889,2019-03-19 23:00:00,189.43,140.25,79.86,44.04,51.48,886.49,1963.76
6890,2019-03-19 22:00:00,189.8,140.02,83.44,44.04,51.48,930.67,2076.82
6891,2019-03-19 21:00:00,189.84,138.16,79.29,44.04,51.57,957.23,2048.85
6892,2019-03-19 20:00:00,190.01,140.43,72.35,44.04,51.85,983,1793.56
6893,2019-03-19 19:00:00,189.45,138.65,71.78,43.9,51.78,"1,013.04",1823.21
6894,2019-03-19 18:00:00,190.98,133.36,62.78,44.1,52.61,"1,092.10",1808.69
6895,2019-03-19 17:00:00,190.24,139.85,66.0,44.15,52.63,"1,164.86",1662.87
6896,2019-03-19 16:00:00,184.8,138.61,65.88,44.15,52.86,"1,204.59",1521.5
6897,2019-03-19 15:00:00,180.73,137.82,59.58,44.15,53.13,"1,273.54",1278.29
6898,2019-03-19 14:00:00,187.18,138.58,60.95,44.37,52.9,"1,246.59",1481.08
6899,2019-03-19 13:00:00,190.29,140.73,123.2,44.18,52.64,"1,229.04",3052.9
6900,2019-03-19 12:00:00,190.8,137.96,69.22,44.19,52.43,"1,126.13",1828.79
6901,2019-03-19 11:00:00,189.37,141.34,64.62,44.18,52.12,"1,028.53",1551.85
6902,2019-03-19 10:00:00,189.1,142.84,90.29,44.26,51.67,927.99,2088.41
6903,2019-03-19 09:00:00,188.18,140.61,84.95,44.37,51.25,811.35,2020.54
6904,2019-03-19 08:00:00,189.01,137.79,81.14,44.37,50.78,671.77,2078.0
6905,2019-03-19 07:00:00,187.39,127.59,71.92,43.92,50.76,657.57,2150.41
6906,2019-03-19 06:00:00,177.6,130.65,63.69,44.21,51.03,665.67,1495.12
6907,2019-03-19 05:00:00,178.21,133.84,52.42,44.29,51.14,657.97,1162.94
6908,2019-03-19 04:00:00,178.73,132.63,49.37,43.99,51.35,624.04,1137.98
6909,2019-03-19 03:00:00,179.7,132.04,47.49,43.86,51.44,667,1131.69
6910,2019-03-19 02:00:00,181.66,131.87,41.06,44.25,51.44,715.15,1022.19
6911,2019-03-19 01:00:00,177.28,127.39,44.95,44.06,51.1,813.29,1121.28
6912,2019-03-19 00:00:00,176.15,128.71,52.77,43.47,51.69,972.73,1251.7
6913,2019-03-18 23:00:00,175.29,134.97,59.85,44.28,52.36,"1,093.54",1206.58
6914,2019-03-18 22:00:00,177.88,137.21,56.2,44.28,52.41,"1,180.18",1142.83
6915,2019-03-18 21:00:00,178.81,138.74,53.29,44.28,52.88,"1,174.84",1067.67
6916,2019-03-18 20:00:00,180.83,138.25,48.16,44.28,52.92,"1,257.05",1025.33
6917,2019-03-18 19:00:00,182.05,136.52,44.04,44.28,53.15,"1,406.76",1002.57
6918,2019-03-18 18:00:00,181.32,139.18,46.16,44.55,54.02,"1,547.59",972.59
6919,2019-03-18 17:00:00,182.1,139.74,45.47,45.49,54.43,"1,649.99",963.05
6920,2019-03-18 16:00:00,180.98,137.97,46.82,45.83,54.43,"1,748.37",1006.86
6921,2019-03-18 15:00:00,183.64,131.94,37.19,45.44,54.28,"1,708.38",961.36
6922,2019-03-18 14:00:00,184.02,139.51,38.82,44.78,53.94,"1,640.29",863.94
6923,2019-03-18 13:00:00,181.92,141.62,45.84,44.06,53.94,"1,487.61",923.68
6924,2019-03-18 12:00:00,181.33,140.08,44.03,44.72,53.87,"1,436.72",908.12
6925,2019-03-18 11:00:00,189.82,143.83,56.42,44.84,53.33,"1,243.33",1297.38
6926,2019-03-18 10:00:00,188.75,140.93,69.22,43.96,52.95,"1,066.29",1655.05
6927,2019-03-18 09:00:00,189.15,137.76,74.8,45.24,52.51,919.33,1921.99
6928,2019-03-18 08:00:00,188.11,138.41,82.32,45.12,50.58,750.92,2045.65
6929,2019-03-18 07:00:00,187.95,130.86,73.77,45.16,50.39,728.86,2105.76
6930,2019-03-18 06:00:00,174.02,132.56,61.1,45.21,51.05,774.02,1266.6
6931,2019-03-18 05:00:00,181.45,137.26,46.96,45.28,51.37,802.73,1037.58
6932,2019-03-18 04:00:00,182.34,136.28,40.3,45.21,51.04,769.51,928.11
6933,2019-03-18 03:00:00,183.16,136.83,41.32,45.21,51.88,826.82,957.18
6934,2019-03-18 02:00:00,182.22,135.75,40.01,45.22,52.19,882.62,929.63
6935,2019-03-18 01:00:00,179.86,130.46,44.69,45.09,52.04,968.13,1103.84
6936,2019-03-18 00:00:00,179.01,130.98,48.09,44.98,52.87,"1,100.75",1154.88
6937,2019-03-17 23:00:00,176.07,130.39,52.3,44.98,53.35,"1,161.84",1194.53
6938,2019-03-17 22:00:00,177.39,131.55,52.84,44.99,53.75,"1,278.79",1211.09
6939,2019-03-17 21:00:00,180.16,131.29,45.55,45.21,53.8,"1,360.67",1113.01
6940,2019-03-17 20:00:00,179.56,134.41,48.35,45.21,53.8,"1,397.95",1091.5
6941,2019-03-17 19:00:00,180.28,139.75,51.84,45.21,54.23,"1,550.21",1050.54
6942,2019-03-17 18:00:00,181.28,139.1,46.1,45.21,54.3,"1,670.41",972.25
6943,2019-03-17 17:00:00,182.48,138.06,44.49,45.21,54.3,"1,701.27",988.12
6944,2019-03-17 16:00:00,180.96,139.83,50.47,45.21,54.63,"1,692.78",1037.92
6945,2019-03-17 15:00:00,180.55,138.53,46.45,45.21,54.81,"1,674.24",975.91
6946,2019-03-17 14:00:00,181.16,139.6,45.95,45.21,54.38,"1,594.21",954.84
6947,2019-03-17 13:00:00,185.44,141.49,54.12,45.21,54.3,"1,529.50",1189.29
6948,2019-03-17 12:00:00,184.25,141.12,65.64,45.09,53.85,"1,367.53",1415.53
6949,2019-03-17 11:00:00,189.15,142.52,67.3,45.09,53.65,"1,164.77",1569.1
