,TIME,HHWS_TEMP,HHWR_TEMP,FLOW,MBH
4019,2019-07-17 13:00:00,163.45,158.73,417.28,984.78
4020,2019-07-17 12:00:00,163.68,158.37,417.28,1107.88
4021,2019-07-17 11:00:00,163.11,157.75,417.28,1118.31
4022,2019-07-17 10:00:00,163.62,157.75,417.28,1224.72
4023,2019-07-17 09:00:00,163.45,157.23,417.28,1297.74
4024,2019-07-17 08:00:00,163.09,156.92,417.28,1287.31
4025,2019-07-17 07:00:00,162.53,153.75,417.28,1831.86
4026,2019-07-17 06:00:00,131.51,114.53,263.09,2233.63
4027,2019-07-17 05:00:00,132.16,108.84,93.1,1085.55
4028,2019-07-17 04:00:00,135.61,111.72,92.6,1106.11
4029,2019-07-17 03:00:00,139.85,116.8,92.12,1061.68
4030,2019-07-17 02:00:00,144.54,126.24,91.9,840.88
4031,2019-07-17 01:00:00,148.64,132.72,91.15,725.55
4032,2019-07-17 00:00:00,152.68,138.1,90.42,659.16
4033,2019-07-16 23:00:00,155.96,148.58,89.23,329.26
4034,2019-07-16 22:00:00,163.6,157.64,402.05,1198.11
4035,2019-07-16 21:00:00,164.39,158.66,424.85,1217.2
4036,2019-07-16 20:00:00,164.49,159.25,424.85,1113.11
4037,2019-07-16 19:00:00,164.1,158.17,424.85,1259.68
4038,2019-07-16 18:00:00,154.99,149.09,372.09,1097.67
4039,2019-07-16 17:00:00,155.24,150.21,353.89,890.03
4040,2019-07-16 16:00:00,156.75,152.02,357.03,844.38
4041,2019-07-16 15:00:00,159.32,154.08,349.15,914.77
4042,2019-07-16 14:00:00,162.87,158.65,396.15,835.88
4043,2019-07-16 13:00:00,163.57,158.86,423.99,998.5
4044,2019-07-16 12:00:00,163.61,158.85,423.99,1009.1
4045,2019-07-16 11:00:00,163.88,158.85,423.99,1066.33
4046,2019-07-16 10:00:00,163.31,158.28,423.99,1066.33
4047,2019-07-16 09:00:00,163.31,157.36,423.99,1261.37
4048,2019-07-16 08:00:00,163.28,157.27,423.99,1274.09
4049,2019-07-16 07:00:00,162.56,153.58,423.99,1903.72
4050,2019-07-16 06:00:00,132.03,117.33,263.28,1935.11
4051,2019-07-16 05:00:00,131.97,108.43,92.09,1083.9
4052,2019-07-16 04:00:00,135.95,112.39,91.64,1079.52
4053,2019-07-16 03:00:00,140.26,119.3,91.64,960.39
4054,2019-07-16 02:00:00,144.97,129.07,91.34,726.15
4055,2019-07-16 01:00:00,149.0,134.56,90.66,654.57
4056,2019-07-16 00:00:00,152.57,139.4,90.66,597.0
4057,2019-07-15 23:00:00,155.64,149.27,89.76,285.89
4058,2019-07-15 22:00:00,163.32,158.02,396.77,1051.44
4059,2019-07-15 21:00:00,163.61,158.01,418.86,1172.81
4060,2019-07-15 20:00:00,163.88,158.24,418.86,1181.19
4061,2019-07-15 19:00:00,163.65,158.24,418.86,1133.02
4062,2019-07-15 18:00:00,163.36,158.24,418.86,1072.28
4063,2019-07-15 17:00:00,163.6,158.63,418.86,1040.87
4064,2019-07-15 16:00:00,163.98,159.71,418.86,894.27
4065,2019-07-15 15:00:00,164.42,159.71,418.86,986.42
4066,2019-07-15 14:00:00,163.89,159.71,418.86,875.42
4067,2019-07-15 13:00:00,163.65,159.27,418.86,917.3
4068,2019-07-15 12:00:00,163.65,158.24,418.86,1133.02
4069,2019-07-15 11:00:00,163.05,157.57,418.86,1147.68
4070,2019-07-15 10:00:00,162.68,157.39,418.86,1107.88
4071,2019-07-15 09:00:00,163.13,157.39,418.86,1202.13
4072,2019-07-15 08:00:00,163.46,157.13,418.86,1325.69
4073,2019-07-15 07:00:00,156.32,145.75,418.86,2213.68
4074,2019-07-15 06:00:00,124.95,107.9,217.05,1850.35
4075,2019-07-15 05:00:00,127.43,102.69,99.82,1234.77
4076,2019-07-15 04:00:00,130.82,102.69,98.91,1391.17
4077,2019-07-15 03:00:00,137.54,103.94,98.84,1660.51
4078,2019-07-15 02:00:00,148.47,117.36,98.84,1537.46
4079,2019-07-15 01:00:00,149.24,134.7,98.84,718.57
4080,2019-07-15 00:00:00,151.56,139.84,98.84,579.2
4081,2019-07-14 23:00:00,154.83,149.4,98.58,267.64
4082,2019-07-14 22:00:00,163.24,157.35,407.24,1199.32
4083,2019-07-14 21:00:00,163.83,157.56,429.61,1346.83
4084,2019-07-14 20:00:00,164.03,158.2,429.61,1252.31
4085,2019-07-14 19:00:00,163.79,158.3,429.61,1179.28
4086,2019-07-14 18:00:00,163.59,158.2,429.61,1157.8
4087,2019-07-14 17:00:00,163.68,158.55,429.61,1101.95
4088,2019-07-14 16:00:00,163.73,158.83,429.61,1052.54
4089,2019-07-14 15:00:00,163.42,158.92,429.61,966.62
4090,2019-07-14 14:00:00,163.06,158.61,429.61,955.88
4091,2019-07-14 13:00:00,163.85,158.81,429.61,1082.62
4092,2019-07-14 12:00:00,163.85,158.81,429.61,1082.62
4093,2019-07-14 11:00:00,163.99,158.42,429.61,1196.46
4094,2019-07-14 10:00:00,163.76,158.16,429.61,1202.91
4095,2019-07-14 09:00:00,163.23,157.03,429.61,1331.79
4096,2019-07-14 08:00:00,163.24,157.24,429.61,1288.83
4097,2019-07-14 07:00:00,162.19,152.68,429.61,2042.8
4098,2019-07-14 06:00:00,129.56,115.29,264.27,1885.57
4099,2019-07-14 05:00:00,129.24,106.48,97.99,1115.13
4100,2019-07-14 04:00:00,132.47,110.09,97.09,1086.44
4101,2019-07-14 03:00:00,136.54,114.88,96.54,1045.53
4102,2019-07-14 02:00:00,140.81,123.28,95.59,837.85
4103,2019-07-14 01:00:00,145.88,130.04,94.45,748.04
4104,2019-07-14 00:00:00,149.96,133.7,92.79,754.38
4105,2019-07-13 23:00:00,154.4,144.49,90.64,449.12
4106,2019-07-13 22:00:00,163.72,155.56,291.47,1189.2
4107,2019-07-13 21:00:00,164.35,156.44,304.87,1205.76
4108,2019-07-13 20:00:00,164.35,156.72,305.17,1164.22
4109,2019-07-13 19:00:00,164.35,156.88,304.89,1138.76
4110,2019-07-13 18:00:00,164.35,158.12,303.75,946.18
4111,2019-07-13 17:00:00,164.35,158.12,307.94,959.23
4112,2019-07-13 16:00:00,164.35,157.02,306.75,1124.24
4113,2019-07-13 15:00:00,163.98,156.65,308.44,1130.43
4114,2019-07-13 14:00:00,164.33,158.19,314.13,964.38
4115,2019-07-13 13:00:00,165.48,159.56,419.32,1241.19
4116,2019-07-13 12:00:00,165.33,159.22,417.6,1275.77
4117,2019-07-13 11:00:00,164.71,158.46,416.66,1302.06
4118,2019-07-13 10:00:00,164.61,158.18,417.35,1341.78
4119,2019-07-13 09:00:00,163.98,157.14,419.61,1435.07
4120,2019-07-13 08:00:00,164.55,158.2,421.84,1339.34
4121,2019-07-13 07:00:00,161.81,152.44,426.56,1998.43
4122,2019-07-13 06:00:00,131.27,115.91,282.41,2168.91
4123,2019-07-13 05:00:00,129.57,105.18,136.08,1659.5
4124,2019-07-13 04:00:00,133.67,109.14,135.4,1660.68
4125,2019-07-13 03:00:00,138.1,118.51,135.1,1323.3
4126,2019-07-13 02:00:00,142.84,128.6,135.1,961.91
4127,2019-07-13 01:00:00,147.05,132.76,135.1,965.29
4128,2019-07-13 00:00:00,150.61,136.88,135.1,927.46
4129,2019-07-12 23:00:00,154.41,148.25,134.92,415.55
4130,2019-07-12 22:00:00,163.88,156.05,341.02,1335.09
4131,2019-07-12 21:00:00,164.47,156.31,348.94,1423.68
4132,2019-07-12 20:00:00,164.47,156.41,339.35,1367.58
4133,2019-07-12 19:00:00,164.47,156.78,337.71,1298.49
4134,2019-07-12 18:00:00,164.47,157.76,348.21,1168.24
4135,2019-07-12 17:00:00,164.47,157.97,393.58,1279.14
4136,2019-07-12 16:00:00,165.59,160.05,415.29,1150.35
4137,2019-07-12 15:00:00,166.19,159.97,425.95,1324.7
4138,2019-07-12 14:00:00,165.98,159.71,415.92,1303.91
4139,2019-07-12 13:00:00,166.06,159.71,409.32,1299.59
4140,2019-07-12 12:00:00,166.12,159.71,408.87,1310.43
4141,2019-07-12 11:00:00,165.23,159.46,407.65,1176.07
4142,2019-07-12 10:00:00,164.38,158.27,407.67,1245.43
4143,2019-07-12 09:00:00,164.03,157.22,410.16,1396.59
4144,2019-07-12 08:00:00,163.41,156.79,414.88,1373.25
4145,2019-07-12 07:00:00,161.02,151.81,425.21,1958.09
4146,2019-07-12 06:00:00,130.51,115.3,242.05,1840.79
4147,2019-07-12 05:00:00,129.02,105.49,80.16,943.08
4148,2019-07-12 04:00:00,132.8,109.25,80.16,943.88
4149,2019-07-12 03:00:00,137.18,118.51,80.11,747.83
4150,2019-07-12 02:00:00,141.83,126.94,79.18,589.5
4151,2019-07-12 01:00:00,145.78,130.5,79.18,604.94
4152,2019-07-12 00:00:00,149.51,134.22,79.18,605.33
4153,2019-07-11 23:00:00,153.74,145.03,79.07,344.35
4154,2019-07-11 22:00:00,163.32,155.21,288.45,1169.66
4155,2019-07-11 21:00:00,163.98,156.01,301.91,1203.11
4156,2019-07-11 20:00:00,163.98,156.53,299.8,1116.75
4157,2019-07-11 19:00:00,163.98,157.12,302.4,1037.23
4158,2019-07-11 18:00:00,163.98,158.01,303.65,906.4
4159,2019-07-11 17:00:00,163.98,158.45,303.73,839.81
4160,2019-07-11 16:00:00,163.98,157.52,304.47,983.44
4161,2019-07-11 15:00:00,163.98,157.51,303.24,980.98
4162,2019-07-11 14:00:00,164.34,158.42,296.62,878.0
4163,2019-07-11 13:00:00,162.46,155.71,315.16,1063.66
4164,2019-07-11 12:00:00,160.57,153.0,333.7,1263.05
4165,2019-07-11 11:00:00,158.69,150.29,352.24,1479.41
4166,2019-07-11 10:00:00,156.8,147.57,370.78,1711.15
4167,2019-07-11 09:00:00,154.92,144.86,389.32,1958.28
4168,2019-07-11 08:00:00,153.03,142.15,407.86,2218.76
4169,2019-07-11 07:00:00,151.15,139.44,426.4,2496.57
4170,2019-07-11 06:00:00,128.33,111.69,195.1,1623.23
4171,2019-07-11 05:00:00,129.34,105.5,76.98,917.6
4172,2019-07-11 04:00:00,133.44,109.57,76.98,918.76
4173,2019-07-11 03:00:00,137.91,119.45,76.84,709.23
4174,2019-07-11 02:00:00,142.75,127.98,76.01,561.33
4175,2019-07-11 01:00:00,146.59,131.52,76.01,572.74
4176,2019-07-11 00:00:00,150.32,135.88,76.01,548.79
4177,2019-07-10 23:00:00,155.05,147.9,90.85,324.79
4178,2019-07-10 22:00:00,164.29,156.17,299.47,1215.85
4179,2019-07-10 21:00:00,164.29,156.16,298.58,1213.73
4180,2019-07-10 20:00:00,164.29,156.27,298.0,1194.98
4181,2019-07-10 19:00:00,164.29,156.78,298.82,1122.07
4182,2019-07-10 18:00:00,164.29,157.33,299.16,1041.08
4183,2019-07-10 17:00:00,164.29,157.39,299.47,1033.17
4184,2019-07-10 16:00:00,164.37,157.93,300.14,966.45
4185,2019-07-10 15:00:00,165.65,160.01,381.54,1075.94
4186,2019-07-10 14:00:00,165.82,159.7,412.95,1263.63
4187,2019-07-10 13:00:00,165.66,159.77,415.07,1222.38
4188,2019-07-10 12:00:00,164.89,159.46,416.39,1130.5
4189,2019-07-10 11:00:00,164.67,158.79,412.23,1211.96
4190,2019-07-10 10:00:00,163.98,157.36,414.9,1373.32
4191,2019-07-10 09:00:00,163.68,157.09,419.08,1380.87
4192,2019-07-10 08:00:00,167.07,159.8,427.48,1553.89
4193,2019-07-10 07:00:00,156.08,145.44,428.63,2280.31
4194,2019-07-10 06:00:00,127.16,110.57,221.92,1840.83
4195,2019-07-10 05:00:00,128.41,106.03,104.31,1167.23
4196,2019-07-10 04:00:00,132.58,110.41,104.21,1155.17
4197,2019-07-10 03:00:00,137.15,115.03,104.21,1152.56
4198,2019-07-10 02:00:00,142.11,122.99,104.21,996.25
4199,2019-07-10 01:00:00,146.92,128.87,108.42,978.49
4200,2019-07-10 00:00:00,150.76,132.77,102.39,921.0
4201,2019-07-09 23:00:00,155.62,145.7,115.16,571.19
4202,2019-07-09 22:00:00,164.16,155.34,329.65,1453.76
4203,2019-07-09 21:00:00,164.16,155.57,329.03,1413.18
4204,2019-07-09 20:00:00,164.16,156.36,328.64,1281.7
4205,2019-07-09 19:00:00,164.16,156.78,327.47,1208.36
4206,2019-07-09 18:00:00,164.43,157.1,331.67,1215.57
4207,2019-07-09 17:00:00,165.26,158.12,332.24,1186.1
4208,2019-07-09 16:00:00,165.26,158.24,328.53,1153.14
4209,2019-07-09 15:00:00,164.12,158.14,322.9,965.47
4210,2019-07-09 14:00:00,164.04,157.71,320.69,1014.98
4211,2019-07-09 13:00:00,164.84,159.25,395.15,1104.44
4212,2019-07-09 12:00:00,164.68,158.54,423.14,1299.04
4213,2019-07-09 11:00:00,164.38,158.12,422.82,1323.43
4214,2019-07-09 10:00:00,163.98,157.2,425.65,1442.95
4215,2019-07-09 09:00:00,163.69,156.63,425.75,1502.9
4216,2019-07-09 08:00:00,164.93,158.3,430.49,1427.07
4217,2019-07-09 07:00:00,156.79,146.89,430.59,2131.42
4218,2019-07-09 06:00:00,128.97,111.83,213.39,1828.75
4219,2019-07-09 05:00:00,129.93,106.04,95.05,1135.37
4220,2019-07-09 04:00:00,133.88,108.05,95.05,1227.57
4221,2019-07-09 03:00:00,139.0,113.57,94.76,1204.87
4222,2019-07-09 02:00:00,144.02,127.06,94.08,797.8
4223,2019-07-09 01:00:00,149.05,133.9,94.08,712.66
4224,2019-07-09 00:00:00,153.29,139.05,93.83,668.07
4225,2019-07-08 23:00:00,157.09,150.75,114.99,364.52
4226,2019-07-08 22:00:00,164.6,157.52,430.07,1522.45
4227,2019-07-08 21:00:00,164.62,157.75,429.66,1475.88
4228,2019-07-08 20:00:00,164.4,157.97,429.49,1380.81
4229,2019-07-08 19:00:00,164.55,158.42,429.8,1317.34
4230,2019-07-08 18:00:00,165.06,158.42,430.09,1427.9
4231,2019-07-08 17:00:00,165.4,159.09,429.98,1356.59
4232,2019-07-08 16:00:00,165.2,159.18,429.8,1293.7
4233,2019-07-08 15:00:00,164.54,158.42,429.9,1315.49
4234,2019-07-08 14:00:00,164.63,158.57,428.45,1298.2
4235,2019-07-08 13:00:00,164.76,158.45,428.97,1353.4
4236,2019-07-08 12:00:00,164.58,158.3,427.22,1341.47
4237,2019-07-08 11:00:00,164.58,158.3,426.14,1338.08
4238,2019-07-08 10:00:00,164.44,157.65,424.34,1440.63
4239,2019-07-08 09:00:00,163.84,157.22,421.68,1395.76
4240,2019-07-08 08:00:00,166.71,159.9,429.86,1463.67
4241,2019-07-08 07:00:00,156.41,146.39,430.15,2155.05
4242,2019-07-08 06:00:00,129.1,111.75,205.35,1781.41
4243,2019-07-08 05:00:00,130.15,105.0,92.61,1164.57
4244,2019-07-08 04:00:00,134.63,109.92,92.61,1144.2
4245,2019-07-08 03:00:00,139.28,121.32,92.58,831.37
4246,2019-07-08 02:00:00,144.23,129.9,91.64,656.6
4247,2019-07-08 01:00:00,148.19,134.6,91.64,622.69
4248,2019-07-08 00:00:00,151.99,139.67,91.64,564.5
4249,2019-07-07 23:00:00,156.0,150.57,112.9,306.52
4250,2019-07-07 22:00:00,164.36,158.15,420.5,1305.65
4251,2019-07-07 21:00:00,164.38,158.18,419.0,1298.9
4252,2019-07-07 20:00:00,164.43,158.18,418.1,1306.56
4253,2019-07-07 19:00:00,164.95,158.18,417.9,1414.59
4254,2019-07-07 18:00:00,165.2,159.1,420.51,1282.56
4255,2019-07-07 17:00:00,165.36,159.11,420.07,1312.72
4256,2019-07-07 16:00:00,165.11,158.58,420.22,1372.02
4257,2019-07-07 15:00:00,164.62,158.42,420.18,1302.56
4258,2019-07-07 14:00:00,164.4,158.32,420.13,1277.2
4259,2019-07-07 13:00:00,164.29,158.18,420.28,1283.96
4260,2019-07-07 12:00:00,164.31,158.18,420.38,1288.46
4261,2019-07-07 11:00:00,164.18,157.18,419.45,1468.08
4262,2019-07-07 10:00:00,164.4,157.47,418.93,1451.59
4263,2019-07-07 09:00:00,164.18,157.2,418.58,1460.84
4264,2019-07-07 08:00:00,166.41,159.47,424.85,1474.23
4265,2019-07-07 07:00:00,153.54,142.9,425.39,2263.07
4266,2019-07-07 06:00:00,121.45,102.66,197.78,1858.14
4267,2019-07-07 05:00:00,127.47,100.1,82.72,1132.02
4268,2019-07-07 04:00:00,131.42,110.05,82.72,883.86
4269,2019-07-07 03:00:00,133.18,110.34,82.72,944.66
4270,2019-07-07 02:00:00,140.78,109.91,81.75,1261.81
4271,2019-07-07 01:00:00,151.05,123.19,81.75,1138.78
4272,2019-07-07 00:00:00,152.17,133.05,81.75,781.53
4273,2019-07-06 23:00:00,156.33,146.4,103.98,516.26
4274,2019-07-06 22:00:00,158.93,151.16,359.79,1397.78
4275,2019-07-06 21:00:00,166.47,158.24,392.14,1613.66
4276,2019-07-06 20:00:00,157.11,149.49,348.52,1327.86
4277,2019-07-06 19:00:00,158.3,149.82,340.55,1443.93
4278,2019-07-06 18:00:00,158.3,150.15,339.83,1384.81
4279,2019-07-06 17:00:00,158.3,151.16,339.77,1212.98
4280,2019-07-06 16:00:00,158.3,151.16,339.57,1212.26
4281,2019-07-06 15:00:00,158.3,151.16,339.88,1213.37
4282,2019-07-06 14:00:00,157.88,151.16,339.64,1141.19
4283,2019-07-06 13:00:00,156.59,150.49,339.68,1036.02
4284,2019-07-06 12:00:00,158.9,152.63,339.41,1064.05
4285,2019-07-06 11:00:00,165.68,157.6,390.62,1578.1
4286,2019-07-06 10:00:00,158.52,151.74,341.49,1157.65
4287,2019-07-06 09:00:00,164.55,155.89,400.12,1732.52
4288,2019-07-06 08:00:00,161.63,155.03,366.77,1210.34
4289,2019-07-06 07:00:00,156.9,146.12,424.07,2285.74
4290,2019-07-06 06:00:00,125.08,108.32,206.53,1730.72
4291,2019-07-06 05:00:00,126.85,101.13,75.03,964.89
4292,2019-07-06 04:00:00,130.69,107.36,75.03,875.22
4293,2019-07-06 03:00:00,135.09,120.97,75.03,529.71
4294,2019-07-06 02:00:00,139.23,127.58,75.03,437.05
4295,2019-07-06 01:00:00,142.29,131.47,74.82,404.78
4296,2019-07-06 00:00:00,145.63,136.22,74.05,348.41
4297,2019-07-05 23:00:00,150.24,146.37,91.12,176.32
4298,2019-07-05 22:00:00,165.25,158.41,363.39,1242.79
4299,2019-07-05 21:00:00,158.62,150.22,358.38,1505.2
4300,2019-07-05 20:00:00,157.61,150.28,332.09,1217.11
4301,2019-07-05 19:00:00,157.69,150.85,331.91,1135.13
4302,2019-07-05 18:00:00,157.69,151.53,331.15,1019.94
4303,2019-07-05 17:00:00,157.69,152.06,331.02,931.82
4304,2019-07-05 16:00:00,157.69,151.13,330.78,1084.96
4305,2019-07-05 15:00:00,157.69,151.1,330.76,1089.85
4306,2019-07-05 14:00:00,157.51,151.1,332.49,1065.63
4307,2019-07-05 13:00:00,156.78,150.73,332.2,1004.91
4308,2019-07-05 12:00:00,159.65,153.48,332.69,1026.35
4309,2019-07-05 11:00:00,164.79,156.52,393.65,1627.74
4310,2019-07-05 10:00:00,160.4,153.69,347.71,1166.57
4311,2019-07-05 09:00:00,162.86,153.69,408.72,1873.98
4312,2019-07-05 08:00:00,163.35,156.4,376.67,1308.93
4313,2019-07-05 07:00:00,152.91,141.76,424.7,2367.7
4314,2019-07-05 06:00:00,123.62,104.09,202.18,1974.29
4315,2019-07-05 05:00:00,125.52,103.98,74.04,797.41
4316,2019-07-05 04:00:00,128.7,106.41,73.08,814.48
4317,2019-07-05 03:00:00,132.69,111.09,73.08,789.26
4318,2019-07-05 02:00:00,136.56,121.51,73.08,549.93
4319,2019-07-05 01:00:00,141.18,126.32,73.08,542.98
4320,2019-07-05 00:00:00,144.33,130.42,72.82,506.46
4321,2019-07-04 23:00:00,147.89,141.46,94.72,304.52
4322,2019-07-04 22:00:00,159.88,152.98,331.84,1144.85
4323,2019-07-04 21:00:00,164.27,155.71,390.82,1672.71
4324,2019-07-04 20:00:00,156.98,149.65,331.62,1215.39
4325,2019-07-04 19:00:00,158.12,150.79,330.87,1212.64
4326,2019-07-04 18:00:00,158.12,150.79,329.69,1208.31
4327,2019-07-04 17:00:00,158.12,150.79,331.29,1214.18
4328,2019-07-04 16:00:00,158.12,150.79,331.16,1213.7
4329,2019-07-04 15:00:00,158.04,150.79,331.44,1201.47
4330,2019-07-04 14:00:00,156.96,150.79,331.55,1022.83
4331,2019-07-04 13:00:00,157.27,150.87,331.85,1061.92
4332,2019-07-04 12:00:00,161.97,156.24,331.57,949.95
4333,2019-07-04 11:00:00,162.79,154.28,389.04,1655.37
4334,2019-07-04 10:00:00,161.98,155.6,343.38,1095.38
4335,2019-07-04 09:00:00,161.47,152.86,393.41,1693.63
4336,2019-07-04 08:00:00,163.79,157.11,377.44,1260.65
4337,2019-07-04 07:00:00,157.95,147.42,426.17,2243.79
4338,2019-07-04 06:00:00,128.71,108.47,212.36,2149.08
4339,2019-07-04 05:00:00,135.4,102.01,81.14,1354.63
4340,2019-07-04 04:00:00,138.1,110.51,81.14,1119.33
4341,2019-07-04 03:00:00,138.18,114.47,81.14,961.91
4342,2019-07-04 02:00:00,143.91,122.99,80.5,842.03
4343,2019-07-04 01:00:00,149.8,132.69,80.16,685.77
4344,2019-07-04 00:00:00,154.9,137.51,80.16,696.99
4345,2019-07-03 23:00:00,159.43,150.66,101.93,446.96
4346,2019-07-03 22:00:00,159.64,151.11,373.88,1594.6
4347,2019-07-03 21:00:00,156.96,149.39,336.37,1273.16
4348,2019-07-03 20:00:00,157.99,150.6,335.52,1239.75
4349,2019-07-03 19:00:00,158.36,150.8,335.55,1268.38
4350,2019-07-03 18:00:00,158.36,151.77,335.7,1106.13
4351,2019-07-03 17:00:00,158.36,151.77,334.15,1101.02
4352,2019-07-03 16:00:00,158.36,151.77,333.35,1098.39
4353,2019-07-03 15:00:00,158.36,151.77,335.2,1104.48
4354,2019-07-03 14:00:00,158.36,152.19,336.84,1039.15
4355,2019-07-03 13:00:00,158.36,151.89,337.45,1091.65
4356,2019-07-03 12:00:00,158.17,151.51,337.12,1122.61
4357,2019-07-03 11:00:00,159.39,153.0,342.77,1095.15
4358,2019-07-03 10:00:00,165.64,157.99,402.06,1537.88
4359,2019-07-03 09:00:00,158.0,151.11,369.9,1274.31
4360,2019-07-03 08:00:00,167.26,160.17,413.87,1467.17
4361,2019-07-03 07:00:00,157.88,147.49,428.27,2224.86
4362,2019-07-03 06:00:00,125.2,110.88,226.81,1623.96
4363,2019-07-03 05:00:00,125.96,105.67,93.41,947.64
4364,2019-07-03 04:00:00,129.65,107.39,92.86,1033.53
4365,2019-07-03 03:00:00,133.77,113.51,92.27,934.7
4366,2019-07-03 02:00:00,137.86,123.61,91.88,654.65
4367,2019-07-03 01:00:00,142.04,128.59,91.59,615.94
4368,2019-07-03 00:00:00,144.94,132.91,90.9,546.76
4369,2019-07-02 23:00:00,148.55,144.38,108.25,225.7
4370,2019-07-02 22:00:00,157.02,149.49,356.3,1341.47
4371,2019-07-02 21:00:00,157.9,150.49,353.87,1311.09
4372,2019-07-02 20:00:00,158.67,151.53,356.14,1271.42
4373,2019-07-02 19:00:00,158.67,152.01,356.58,1187.41
4374,2019-07-02 18:00:00,158.8,152.21,357.77,1178.85
4375,2019-07-02 17:00:00,159.34,152.99,361.85,1148.87
4376,2019-07-02 16:00:00,158.99,152.99,363.67,1091.01
4377,2019-07-02 15:00:00,158.42,152.99,361.2,980.66
4378,2019-07-02 14:00:00,158.42,152.99,360.94,979.95
4379,2019-07-02 13:00:00,158.42,152.51,357.49,1056.38
4380,2019-07-02 12:00:00,158.42,151.83,355.64,1171.83
4381,2019-07-02 11:00:00,160.1,153.62,355.09,1150.49
4382,2019-07-02 10:00:00,165.49,157.66,400.53,1568.07
4383,2019-07-02 09:00:00,157.63,150.91,359.11,1206.61
4384,2019-07-02 08:00:00,166.44,159.57,407.59,1400.07
4385,2019-07-02 07:00:00,157.76,147.13,428.9,2279.6
4386,2019-07-02 06:00:00,125.76,122.13,225.63,409.52
4387,2019-07-02 05:00:00,125.58,125.12,95.05,21.86
4388,2019-07-02 04:00:00,128.16,128.53,95.05,-17.58
4389,2019-07-02 03:00:00,131.09,132.66,95.05,-74.61
4390,2019-07-02 02:00:00,134.06,137.13,94.89,-145.66
4391,2019-07-02 01:00:00,137.46,142.37,94.08,-230.97
4392,2019-07-02 00:00:00,142.52,142.07,94.08,21.17
4393,2019-07-01 23:00:00,148.08,145.8,111.17,126.73
4394,2019-07-01 22:00:00,157.14,149.88,353.12,1281.83
4395,2019-07-01 21:00:00,157.14,150.49,352.52,1172.13
4396,2019-07-01 20:00:00,157.51,150.49,351.14,1232.5
4397,2019-07-01 19:00:00,158.24,151.64,350.54,1156.78
4398,2019-07-01 18:00:00,158.24,152.52,351.51,1005.32
4399,2019-07-01 17:00:00,158.24,152.93,351.18,932.38
4400,2019-07-01 16:00:00,158.29,152.93,352.14,943.74
4401,2019-07-01 15:00:00,159.77,152.93,353.87,1210.24
4402,2019-07-01 14:00:00,159.08,152.93,354.09,1088.83
4403,2019-07-01 13:00:00,158.49,152.93,354.17,984.59
4404,2019-07-01 12:00:00,158.32,151.85,354.65,1147.29
4405,2019-07-01 11:00:00,157.2,150.67,353.42,1153.92
4406,2019-07-01 10:00:00,156.93,149.94,352.81,1233.07
4407,2019-07-01 09:00:00,157.71,151.23,353.06,1143.91
4408,2019-07-01 08:00:00,166.94,159.83,405.72,1442.33
4409,2019-07-01 07:00:00,156.92,145.86,427.32,2363.08
4410,2019-07-01 06:00:00,124.46,121.17,214.17,352.31
4411,2019-07-01 05:00:00,124.41,124.27,84.43,5.91
4412,2019-07-01 04:00:00,127.06,127.64,83.75,-24.29
4413,2019-07-01 03:00:00,129.81,131.46,83.46,-68.85
4414,2019-07-01 02:00:00,132.98,135.78,83.46,-116.84
4415,2019-07-01 01:00:00,136.24,140.98,83.46,-197.8
4416,2019-07-01 00:00:00,141.46,141.79,82.48,-13.61
4417,2019-06-30 23:00:00,146.61,143.57,82.48,125.37
4418,2019-06-30 22:00:00,156.49,149.3,323.62,1163.41
4419,2019-06-30 21:00:00,157.17,149.76,337.51,1250.47
4420,2019-06-30 20:00:00,158.67,150.61,337.52,1360.21
4421,2019-06-30 19:00:00,158.67,151.77,337.12,1163.06
4422,2019-06-30 18:00:00,158.67,151.77,336.9,1162.3
4423,2019-06-30 17:00:00,158.67,151.77,339.99,1172.97
4424,2019-06-30 16:00:00,158.67,151.77,341.29,1177.45
4425,2019-06-30 15:00:00,158.67,152.59,343.35,1043.78
4426,2019-06-30 14:00:00,158.67,151.93,343.3,1156.92
4427,2019-06-30 13:00:00,158.67,151.89,342.98,1162.7
4428,2019-06-30 12:00:00,158.67,151.89,344.45,1167.69
4429,2019-06-30 11:00:00,159.34,153.28,345.68,1047.41
4430,2019-06-30 10:00:00,165.87,159.32,378.96,1241.09
4431,2019-06-30 09:00:00,158.16,150.27,374.39,1476.97
4432,2019-06-30 08:00:00,164.4,157.61,380.51,1291.83
4433,2019-06-30 07:00:00,161.29,150.96,430.39,2222.96
4434,2019-06-30 06:00:00,129.58,112.42,271.0,2325.18
4435,2019-06-30 05:00:00,130.22,107.53,106.17,1204.5
4436,2019-06-30 04:00:00,133.74,110.36,105.53,1233.65
4437,2019-06-30 03:00:00,138.36,115.76,105.19,1188.65
4438,2019-06-30 02:00:00,143.21,126.3,104.25,881.43
4439,2019-06-30 01:00:00,148.24,133.51,103.54,762.57
4440,2019-06-30 00:00:00,152.12,139.14,103.01,668.53
4441,2019-06-29 23:00:00,155.47,149.36,101.93,311.4
4442,2019-06-29 22:00:00,163.71,157.45,403.4,1262.64
4443,2019-06-29 21:00:00,164.43,158.34,419.6,1277.68
4444,2019-06-29 20:00:00,164.2,158.1,419.6,1279.78
